"","region","time_period","strategy_id","difference_variable","difference_value","variable","value","future_id"
"2286","chile",7,3023,"change_in_emissions:3027",-3.5975806043244e-13,"cost",0,8
"2287","chile",7,3023,"change_in_emissions:3029",-2.6978405516826e-13,"cost",0,7
"2288","chile",7,3023,"change_in_emissions:3027",-3.78680618001566e-13,"cost",0,5
"2289","chile",7,3023,"change_in_emissions:3027",-3.72489467680437e-13,"cost",0,2
"2290","chile",7,3023,"change_in_emissions:3025",-3.5591722704704e-13,"cost",0,8
"2291","chile",7,3023,"change_in_emissions:3025",-3.85376974330153e-13,"cost",0,11
"2292","chile",7,3023,"change_in_emissions:3029",-2.37888733955179e-13,"cost",0,5
"2293","chile",7,3023,"change_in_emissions:3029",-3.17516131447866e-13,"cost",0,4
"2294","chile",7,3023,"change_in_emissions:3027",-3.62647370665473e-13,"cost",0,7
"2295","chile",7,3023,"change_in_emissions:3029",-2.95729467748957e-13,"cost",0,9
"2296","chile",7,3023,"change_in_emissions:3025",-3.74637764428595e-13,"cost",0,5
"2297","chile",7,3023,"change_in_emissions:3025",-3.39885497153905e-13,"cost",0,3
"2298","chile",7,3023,"change_in_emissions:3029",-3.07768292971552e-13,"cost",0,3
"2299","chile",7,3023,"change_in_emissions:3027",-3.43553326259882e-13,"cost",0,3
"2300","chile",7,3023,"change_in_emissions:3029",-2.16294423397729e-13,"cost",0,11
"2301","chile",7,3023,"change_in_emissions:3029",-3.30610913627225e-13,"cost",0,6
"2302","chile",7,3023,"change_in_emissions:3027",-3.87957945449594e-13,"cost",0,10
"2303","chile",7,3023,"change_in_emissions:3025",-3.45872605225249e-13,"cost",0,9
"2304","chile",7,3023,"change_in_emissions:3025",-3.58775690551607e-13,"cost",0,7
"2305","chile",7,3023,"change_in_emissions:3025",-3.35037734906293e-13,"cost",0,4
"2306","chile",7,3023,"change_in_emissions:3025",-3.26101276159911e-13,"cost",0,1
"2307","chile",7,3023,"change_in_emissions:3029",-3.35485485545807e-13,"cost",0,1
"2308","chile",7,3023,"change_in_emissions:3027",-3.89535718657457e-13,"cost",0,11
"2309","chile",7,3023,"change_in_emissions:3025",-3.28525481872551e-13,"cost",0,6
"2310","chile",7,3023,"change_in_emissions:3025",-3.68512711797727e-13,"cost",0,2
"2311","chile",8,3023,"change_in_emissions:3029",8.79908852292529e-14,"cost",0,5
"2312","chile",8,3023,"change_in_emissions:3029",1.03552520216536e-13,"cost",0,8
"2313","chile",8,3023,"change_in_emissions:3029",7.92840405261796e-14,"cost",0,11
"2314","chile",8,3023,"change_in_emissions:3027",1.91727920648478e-13,"cost",0,10
"2315","chile",8,3023,"change_in_emissions:3025",2.40451195335769e-13,"cost",0,4
"2316","chile",8,3023,"change_in_emissions:3027",1.72086839807177e-13,"cost",0,6
"2317","chile",8,3023,"change_in_emissions:3027",1.8205039785052e-13,"cost",0,8
"2318","chile",8,3023,"change_in_emissions:3025",2.35880550156541e-13,"cost",0,1
"2319","chile",8,3023,"change_in_emissions:3029",1.17282246840846e-13,"cost",0,3
"2320","chile",8,3023,"change_in_emissions:3027",1.88594529120007e-13,"cost",0,5
"2321","chile",8,3023,"change_in_emissions:3029",1.1211022528869e-13,"cost",0,9
"2322","chile",8,3023,"change_in_emissions:3027",1.83063205234336e-13,"cost",0,7
"2323","chile",8,3023,"change_in_emissions:3027",1.78451627836734e-13,"cost",0,9
"2324","chile",8,3023,"change_in_emissions:3025",2.5695553728628e-13,"cost",0,2
"2325","chile",8,3023,"change_in_emissions:3025",2.52252448157549e-13,"cost",0,7
"2326","chile",8,3023,"change_in_emissions:3029",9.3027924010552e-14,"cost",0,2
"2327","chile",8,3023,"change_in_emissions:3029",1.29397330371588e-13,"cost",0,1
"2328","chile",8,3023,"change_in_emissions:3027",1.74498867472244e-13,"cost",0,4
"2329","chile",8,3023,"change_in_emissions:3029",1.01144112106991e-13,"cost",0,7
"2330","chile",8,3023,"change_in_emissions:3029",8.05398282087949e-14,"cost",0,10
"2331","chile",8,3023,"change_in_emissions:3025",2.64919708179542e-13,"cost",0,11
"2332","chile",8,3023,"change_in_emissions:3025",2.64192016641603e-13,"cost",0,10
"2333","chile",8,3023,"change_in_emissions:3025",2.45897912373452e-13,"cost",0,9
"2334","chile",8,3023,"change_in_emissions:3025",2.59874351149616e-13,"cost",0,5
"2335","chile",8,3023,"change_in_emissions:3025",2.37127535167371e-13,"cost",0,6
"2336","chile",8,3023,"change_in_emissions:3025",2.4290088001707e-13,"cost",0,3
"2337","chile",8,3023,"change_in_emissions:3029",1.21509702690863e-13,"cost",0,4
"2338","chile",8,3023,"change_in_emissions:3029",1.27245390524328e-13,"cost",0,6
"2339","chile",8,3023,"change_in_emissions:3027",1.92256016793154e-13,"cost",0,11
"2340","chile",8,3023,"change_in_emissions:3027",1.7627663864096e-13,"cost",0,3
"2341","chile",8,3023,"change_in_emissions:3027",1.71181884970747e-13,"cost",0,1
"2342","chile",8,3023,"change_in_emissions:3027",1.86476304202043e-13,"cost",0,2
"2343","chile",8,3023,"change_in_emissions:3025",2.5085684743182e-13,"cost",0,8
"2344","chile",9,3023,"change_in_emissions:3027",3.63259797760906e-15,"cost",0,6
"2345","chile",9,3023,"change_in_emissions:3027",3.96018008164094e-15,"cost",0,9
"2346","chile",9,3023,"change_in_emissions:3027",3.75290730875894e-15,"cost",0,4
"2347","chile",9,3023,"change_in_emissions:3025",2.85220955465679e-15,"cost",0,4
"2348","chile",9,3023,"change_in_emissions:3029",5.76178642365024e-15,"cost",0,11
"2349","chile",9,3023,"change_in_emissions:3029",6.88799036425992e-15,"cost",0,8
"2350","chile",9,3023,"change_in_emissions:3029",7.4444938361992e-15,"cost",0,3
"2351","chile",9,3023,"change_in_emissions:3025",3.20669437693791e-15,"cost",0,7
"2352","chile",9,3023,"change_in_emissions:3029",6.42390854669105e-15,"cost",0,2
"2353","chile",9,3023,"change_in_emissions:3029",5.82515229604853e-15,"cost",0,10
"2354","chile",9,3023,"change_in_emissions:3025",2.92183765229666e-15,"cost",0,3
"2355","chile",9,3023,"change_in_emissions:3029",7.24093777151395e-15,"cost",0,9
"2356","chile",9,3023,"change_in_emissions:3025",3.46396393549159e-15,"cost",0,5
"2357","chile",9,3023,"change_in_emissions:3025",2.76077446298288e-15,"cost",0,6
"2358","chile",9,3023,"change_in_emissions:3027",4.21933470649725e-15,"cost",0,7
"2359","chile",9,3023,"change_in_emissions:3027",3.84452322670614e-15,"cost",0,3
"2360","chile",9,3023,"change_in_emissions:3027",4.76460364724629e-15,"cost",0,10
"2361","chile",9,3023,"change_in_emissions:3029",7.89491928622334e-15,"cost",0,1
"2362","chile",9,3023,"change_in_emissions:3025",2.72733575342261e-15,"cost",0,1
"2363","chile",9,3023,"change_in_emissions:3029",6.78482563176684e-15,"cost",0,7
"2364","chile",9,3023,"change_in_emissions:3025",3.62109877190718e-15,"cost",0,10
"2365","chile",9,3023,"change_in_emissions:3027",4.55784728354156e-15,"cost",0,5
"2366","chile",9,3023,"change_in_emissions:3025",3.16214596972499e-15,"cost",0,8
"2367","chile",9,3023,"change_in_emissions:3025",3.36254493640246e-15,"cost",0,2
"2368","chile",9,3023,"change_in_emissions:3027",4.16071838121709e-15,"cost",0,8
"2369","chile",9,3023,"change_in_emissions:3025",3.00973686204711e-15,"cost",0,9
"2370","chile",9,3023,"change_in_emissions:3027",3.58859967555606e-15,"cost",0,1
"2371","chile",9,3023,"change_in_emissions:3029",6.18904349616886e-15,"cost",0,5
"2372","chile",9,3023,"change_in_emissions:3029",7.60573785178627e-15,"cost",0,4
"2373","chile",9,3023,"change_in_emissions:3029",7.81748227461006e-15,"cost",0,6
"2374","chile",9,3023,"change_in_emissions:3025",3.64846130771553e-15,"cost",0,11
"2375","chile",9,3023,"change_in_emissions:3027",4.4244012321085e-15,"cost",0,2
"2376","chile",9,3023,"change_in_emissions:3027",4.80060698383623e-15,"cost",0,11
"2377","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,7
"2378","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,9
"2379","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,6
"2380","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,11
"2381","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,10
"2382","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,11
"2383","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,4
"2384","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,1
"2385","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,7
"2386","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,2
"2387","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,8
"2388","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,6
"2389","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,10
"2390","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,9
"2391","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,2
"2392","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,3
"2393","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,9
"2394","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,5
"2395","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,1
"2396","ecuador",0,3023,"change_in_emissions:3029",0,"cost",0,3
"2397","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,8
"2398","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,6
"2399","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,4
"2400","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,4
"2401","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,5
"2402","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,2
"2403","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,10
"2404","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,7
"2405","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,1
"2406","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,8
"2407","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,11
"2408","ecuador",0,3023,"change_in_emissions:3027",0,"cost",0,3
"2409","ecuador",0,3023,"change_in_emissions:3025",0,"cost",0,5
"2410","ecuador",1,3023,"change_in_emissions:3027",1.09678506830183e-14,"cost",0,7
"2411","ecuador",1,3023,"change_in_emissions:3029",1.00208272285827e-15,"cost",0,7
"2412","ecuador",1,3023,"change_in_emissions:3027",1.08681025376028e-14,"cost",0,4
"2413","ecuador",1,3023,"change_in_emissions:3027",1.0915102593021e-14,"cost",0,9
"2414","ecuador",1,3023,"change_in_emissions:3027",1.1061332320171e-14,"cost",0,10
"2415","ecuador",1,3023,"change_in_emissions:3029",9.07909870294779e-16,"cost",0,2
"2416","ecuador",1,3023,"change_in_emissions:3027",1.10668063468083e-14,"cost",0,11
"2417","ecuador",1,3023,"change_in_emissions:3027",1.09564519890225e-14,"cost",0,8
"2418","ecuador",1,3023,"change_in_emissions:3025",1.64517760245274e-14,"cost",0,7
"2419","ecuador",1,3023,"change_in_emissions:3027",1.08385702426206e-14,"cost",0,6
"2420","ecuador",1,3023,"change_in_emissions:3029",1.13395294785155e-15,"cost",0,9
"2421","ecuador",1,3023,"change_in_emissions:3025",1.65425060913298e-14,"cost",0,5
"2422","ecuador",1,3023,"change_in_emissions:3027",1.10055198240437e-14,"cost",0,2
"2423","ecuador",1,3023,"change_in_emissions:3025",1.65919984802565e-14,"cost",0,10
"2424","ecuador",1,3023,"change_in_emissions:3025",1.6257855363931e-14,"cost",0,6
"2425","ecuador",1,3023,"change_in_emissions:3025",1.65082797360655e-14,"cost",0,2
"2426","ecuador",1,3023,"change_in_emissions:3029",8.50865944854273e-16,"cost",0,5
"2427","ecuador",1,3023,"change_in_emissions:3029",7.68378629976525e-16,"cost",0,10
"2428","ecuador",1,3023,"change_in_emissions:3029",1.35341473478114e-15,"cost",0,1
"2429","ecuador",1,3023,"change_in_emissions:3029",1.03057945784773e-15,"cost",0,8
"2430","ecuador",1,3023,"change_in_emissions:3025",1.6334177316984e-14,"cost",0,3
"2431","ecuador",1,3023,"change_in_emissions:3029",1.25145308639693e-15,"cost",0,4
"2432","ecuador",1,3023,"change_in_emissions:3025",1.64346779835338e-14,"cost",0,8
"2433","ecuador",1,3023,"change_in_emissions:3027",1.10283373942199e-14,"cost",0,5
"2434","ecuador",1,3023,"change_in_emissions:3027",1.0889451544656e-14,"cost",0,3
"2435","ecuador",1,3023,"change_in_emissions:3025",1.63021538064042e-14,"cost",0,4
"2436","ecuador",1,3023,"change_in_emissions:3025",1.66002095202124e-14,"cost",0,11
"2437","ecuador",1,3023,"change_in_emissions:3025",1.62409768173737e-14,"cost",0,1
"2438","ecuador",1,3023,"change_in_emissions:3025",1.63726538895315e-14,"cost",0,9
"2439","ecuador",1,3023,"change_in_emissions:3029",7.54693563383367e-16,"cost",0,11
"2440","ecuador",1,3023,"change_in_emissions:3029",1.32528382385241e-15,"cost",0,6
"2441","ecuador",1,3023,"change_in_emissions:3029",1.198080568764e-15,"cost",0,3
"2442","ecuador",1,3023,"change_in_emissions:3027",1.08273178782491e-14,"cost",0,1
"2443","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,11
"2444","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,8
"2445","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,4
"2446","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,9
"2447","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,1
"2448","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,6
"2449","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,7
"2450","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,6
"2451","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,1
"2452","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,2
"2453","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,3
"2454","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,10
"2455","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,9
"2456","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,9
"2457","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,11
"2458","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,4
"2459","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,2
"2460","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,7
"2461","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,8
"2462","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,8
"2463","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,11
"2464","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,5
"2465","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,3
"2466","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,4
"2467","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,10
"2468","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,5
"2469","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,5
"2470","ecuador",10,3023,"change_in_emissions:3029",0,"cost",0,3
"2471","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,7
"2472","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,1
"2473","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,10
"2474","ecuador",10,3023,"change_in_emissions:3025",0,"cost",0,2
"2475","ecuador",10,3023,"change_in_emissions:3027",0,"cost",0,6
"2476","ecuador",11,3023,"change_in_emissions:3027",-0.0243677859308732,"cost",1105629.49468923,9
"2477","ecuador",11,3023,"change_in_emissions:3029",-0.0339185946941982,"cost",133189.848440352,8
"2478","ecuador",11,3023,"change_in_emissions:3029",-0.0249822032515488,"cost",73213.5146215548,11
"2479","ecuador",11,3023,"change_in_emissions:3029",-0.0330003001266901,"cost",87837.0911804677,7
"2480","ecuador",11,3023,"change_in_emissions:3029",-0.0372406259377165,"cost",57576.8458663012,9
"2481","ecuador",11,3023,"change_in_emissions:3025",-0.528078900802917,"cost",26441018.6964734,6
"2482","ecuador",11,3023,"change_in_emissions:3027",-0.0245127829578893,"cost",2535757.32690444,8
"2483","ecuador",11,3023,"change_in_emissions:3027",-0.0242781500374706,"cost",1214699.49274573,3
"2484","ecuador",11,3023,"change_in_emissions:3029",-0.0281090914707742,"cost",60901.5805379141,5
"2485","ecuador",11,3023,"change_in_emissions:3025",-0.527223517639687,"cost",23004939.9541374,1
"2486","ecuador",11,3023,"change_in_emissions:3025",-0.545646667945299,"cost",17297658.4920565,11
"2487","ecuador",11,3023,"change_in_emissions:3029",-0.0409993356822127,"cost",58823.4542636375,4
"2488","ecuador",11,3023,"change_in_emissions:3027",-0.0242037291540348,"cost",1273817.99431139,4
"2489","ecuador",11,3023,"change_in_emissions:3025",-0.533923289849355,"cost",22534907.5085458,9
"2490","ecuador",11,3023,"change_in_emissions:3029",-0.0254279198316707,"cost",42750.4633176407,10
"2491","ecuador",11,3023,"change_in_emissions:3025",-0.530328636881697,"cost",15965223.5496941,4
"2492","ecuador",11,3023,"change_in_emissions:3027",-0.0241010531925045,"cost",2140370.36531481,6
"2493","ecuador",11,3023,"change_in_emissions:3025",-0.545220405600936,"cost",21607135.0504314,10
"2494","ecuador",11,3023,"change_in_emissions:3025",-0.537100324065857,"cost",19108710.7530012,8
"2495","ecuador",11,3023,"change_in_emissions:3025",-0.537978537739342,"cost",31523825.8835516,7
"2496","ecuador",11,3023,"change_in_emissions:3029",-0.0299578455165585,"cost",51127.4409841631,2
"2497","ecuador",11,3023,"change_in_emissions:3027",-0.0248833762853387,"cost",3110747.12253461,10
"2498","ecuador",11,3023,"change_in_emissions:3029",-0.0433517477225239,"cost",83568.2321914963,6
"2499","ecuador",11,3023,"change_in_emissions:3029",-0.0392942765852644,"cost",98873.9596923376,3
"2500","ecuador",11,3023,"change_in_emissions:3027",-0.0245528638519126,"cost",2036920.82330619,7
"2501","ecuador",11,3023,"change_in_emissions:3025",-0.542656259326162,"cost",25139722.704706,5
"2502","ecuador",11,3023,"change_in_emissions:3025",-0.540888198031491,"cost",34569880.2172964,2
"2503","ecuador",11,3023,"change_in_emissions:3029",-0.0442461698155147,"cost",90563.8704389136,1
"2504","ecuador",11,3023,"change_in_emissions:3027",-0.0246856581698954,"cost",1413003.83376027,2
"2505","ecuador",11,3023,"change_in_emissions:3027",-0.0247663509210083,"cost",1627428.71310812,5
"2506","ecuador",11,3023,"change_in_emissions:3025",-0.53195927509521,"cost",44496028.8758186,3
"2507","ecuador",11,3023,"change_in_emissions:3027",-0.0249028305210975,"cost",1667758.83669068,11
"2508","ecuador",11,3023,"change_in_emissions:3027",-0.024062014262743,"cost",1606172.5942915,1
"2509","ecuador",12,3023,"change_in_emissions:3029",-0.0562105047649389,"cost",107542.462321553,5
"2510","ecuador",12,3023,"change_in_emissions:3029",-0.0820325487305361,"cost",103929.932427172,4
"2511","ecuador",12,3023,"change_in_emissions:3029",-0.0499509242129524,"cost",129266.140486542,11
"2512","ecuador",12,3023,"change_in_emissions:3029",-0.0660053485671198,"cost",155138.618656931,7
"2513","ecuador",12,3023,"change_in_emissions:3029",-0.0678447262263506,"cost",235250.255845797,8
"2514","ecuador",12,3023,"change_in_emissions:3027",-0.050428343092599,"cost",2286059.07974625,9
"2515","ecuador",12,3023,"change_in_emissions:3027",-0.0514694124729996,"cost",6428709.74365986,10
"2516","ecuador",12,3023,"change_in_emissions:3025",-1.08206938051012,"cost",47299286.1507659,1
"2517","ecuador",12,3023,"change_in_emissions:3029",-0.0867480205178522,"cost",147664.096937929,6
"2518","ecuador",12,3023,"change_in_emissions:3029",-0.0745000797797396,"cost",101711.104781029,9
"2519","ecuador",12,3023,"change_in_emissions:3025",-1.1129772675675,"cost",51652947.5134056,5
"2520","ecuador",12,3023,"change_in_emissions:3029",-0.0786153043884715,"cost",174678.906845637,3
"2521","ecuador",12,3023,"change_in_emissions:3027",-0.0515086735391401,"cost",3446546.23951511,11
"2522","ecuador",12,3023,"change_in_emissions:3027",-0.0500968630332124,"cost",2634236.92516113,4
"2523","ecuador",12,3023,"change_in_emissions:3027",-0.0498104396383444,"cost",3322001.40941557,1
"2524","ecuador",12,3023,"change_in_emissions:3025",-1.09549255871964,"cost",46319034.1997802,9
"2525","ecuador",12,3023,"change_in_emissions:3025",-1.09155843208909,"cost",91466698.9206108,3
"2526","ecuador",12,3023,"change_in_emissions:3029",-0.0885411614435202,"cost",160031.414252246,1
"2527","ecuador",12,3023,"change_in_emissions:3025",-1.10361346376382,"cost",64783455.4427172,7
"2528","ecuador",12,3023,"change_in_emissions:3027",-0.0498893500811769,"cost",4426698.67224586,6
"2529","ecuador",12,3023,"change_in_emissions:3025",-1.11896138383989,"cost",35535633.2362553,11
"2530","ecuador",12,3023,"change_in_emissions:3027",-0.0508021692610474,"cost",4210885.72222489,7
"2531","ecuador",12,3023,"change_in_emissions:3029",-0.0599122295573772,"cost",90290.0090504688,2
"2532","ecuador",12,3023,"change_in_emissions:3029",-0.0508430827404525,"cost",75481.8616941212,10
"2533","ecuador",12,3023,"change_in_emissions:3025",-1.08829156982823,"cost",32820737.7464583,4
"2534","ecuador",12,3023,"change_in_emissions:3027",-0.0507212240862715,"cost",5242325.71793234,8
"2535","ecuador",12,3023,"change_in_emissions:3025",-1.08378361099295,"cost",54361958.6155324,6
"2536","ecuador",12,3023,"change_in_emissions:3025",-1.10185503127936,"cost",39271146.4646498,8
"2537","ecuador",12,3023,"change_in_emissions:3025",-1.11810848637853,"cost",44389696.6786147,10
"2538","ecuador",12,3023,"change_in_emissions:3027",-0.0512332092595444,"cost",3363649.3745123,5
"2539","ecuador",12,3023,"change_in_emissions:3025",-1.10943844393828,"cost",71034074.916857,2
"2540","ecuador",12,3023,"change_in_emissions:3027",-0.0510703080963208,"cost",2920695.71235885,2
"2541","ecuador",12,3023,"change_in_emissions:3027",-0.0502472451144192,"cost",2511798.06145752,3
"2542","ecuador",13,3023,"change_in_emissions:3025",-1.66510581810096,"cost",72907336.4655045,1
"2543","ecuador",13,3023,"change_in_emissions:3029",-0.133004436083164,"cost",212338.225039341,1
"2544","ecuador",13,3023,"change_in_emissions:3027",-0.0773164863300763,"cost",5152168.81526123,1
"2545","ecuador",13,3023,"change_in_emissions:3027",-0.0792270462513133,"cost",4527201.63819435,2
"2546","ecuador",13,3023,"change_in_emissions:3027",-0.0782537931897608,"cost",3544513.92796662,9
"2547","ecuador",13,3023,"change_in_emissions:3029",-0.0843839314593249,"cost",142601.559144693,5
"2548","ecuador",13,3023,"change_in_emissions:3027",-0.0798913079344385,"cost",5341236.55601068,11
"2549","ecuador",13,3023,"change_in_emissions:3029",-0.101872886851825,"cost",312014.409558229,8
"2550","ecuador",13,3023,"change_in_emissions:3025",-1.71927675261128,"cost",68371316.1550748,10
"2551","ecuador",13,3023,"change_in_emissions:3027",-0.077751031159253,"cost",4084971.1772857,4
"2552","ecuador",13,3023,"change_in_emissions:3029",-0.0991073347247426,"cost",205754.155919562,7
"2553","ecuador",13,3023,"change_in_emissions:3027",-0.0798318257589733,"cost",9962978.81308271,10
"2554","ecuador",13,3023,"change_in_emissions:3029",-0.0749776580138891,"cost",171385.924956921,11
"2555","ecuador",13,3023,"change_in_emissions:3027",-0.0794739234631702,"cost",5213415.62888538,5
"2556","ecuador",13,3023,"change_in_emissions:3025",-1.69749880374235,"cost",99812862.6236981,7
"2557","ecuador",13,3023,"change_in_emissions:3025",-1.7115688855917,"cost",79567023.7988838,5
"2558","ecuador",13,3023,"change_in_emissions:3029",-0.0763181621439423,"cost",100078.470471616,10
"2559","ecuador",13,3023,"change_in_emissions:3029",-0.111881070861443,"cost",134918.118518458,9
"2560","ecuador",13,3023,"change_in_emissions:3025",-1.66768434079544,"cost",83790789.5603049,6
"2561","ecuador",13,3023,"change_in_emissions:3025",-1.6948559674303,"cost",60507865.5834949,8
"2562","ecuador",13,3023,"change_in_emissions:3027",-0.0786978862320736,"cost",8127105.18752878,8
"2563","ecuador",13,3023,"change_in_emissions:3029",-0.118070783995035,"cost",231727.640685895,3
"2564","ecuador",13,3023,"change_in_emissions:3029",-0.0899476136804588,"cost",119733.558151873,2
"2565","ecuador",13,3023,"change_in_emissions:3027",-0.0779791371149025,"cost",3894838.26621093,3
"2566","ecuador",13,3023,"change_in_emissions:3027",-0.0774362158466586,"cost",6865224.97473225,6
"2567","ecuador",13,3023,"change_in_emissions:3025",-1.67937681940426,"cost",140959414.309807,3
"2568","ecuador",13,3023,"change_in_emissions:3025",-1.67446427653114,"cost",50583500.0218645,4
"2569","ecuador",13,3023,"change_in_emissions:3025",-1.70625208058243,"cost",109430057.581172,2
"2570","ecuador",13,3023,"change_in_emissions:3029",-0.123211432823806,"cost",137881.968658038,4
"2571","ecuador",13,3023,"change_in_emissions:3029",-0.130306183872103,"cost",195921.634075795,6
"2572","ecuador",13,3023,"change_in_emissions:3027",-0.0788206020471117,"cost",6527839.74330138,7
"2573","ecuador",13,3023,"change_in_emissions:3025",-1.72055777456587,"cost",54732859.1991302,11
"2574","ecuador",13,3023,"change_in_emissions:3025",-1.685291876463,"cost",71376476.7060914,9
"2575","ecuador",14,3023,"change_in_emissions:3029",-0.100125046594411,"cost",202208.874483404,11
"2576","ecuador",14,3023,"change_in_emissions:3025",-2.28033287973082,"cost",114754582.763676,6
"2577","ecuador",14,3023,"change_in_emissions:3029",-0.149473789445728,"cost",159254.937228779,9
"2578","ecuador",14,3023,"change_in_emissions:3025",-2.32020737120913,"cost",136644826.509853,7
"2579","ecuador",14,3023,"change_in_emissions:3029",-0.112699234368655,"cost",168267.283271753,5
"2580","ecuador",14,3023,"change_in_emissions:3025",-2.31667402521974,"cost",82838709.1831607,8
"2581","ecuador",14,3023,"change_in_emissions:3029",-0.136086001536211,"cost",368250.792855897,8
"2582","ecuador",14,3023,"change_in_emissions:3027",-0.106652041097749,"cost",7101402.34615763,1
"2583","ecuador",14,3023,"change_in_emissions:3025",-2.28940320410313,"cost",69269911.5082292,4
"2584","ecuador",14,3023,"change_in_emissions:3025",-2.29597430393422,"cost",193020000.535518,3
"2585","ecuador",14,3023,"change_in_emissions:3025",-2.30388527821424,"cost",97730514.6313309,9
"2586","ecuador",14,3023,"change_in_emissions:3025",-2.27688286737424,"cost",99852614.3953947,1
"2587","ecuador",14,3023,"change_in_emissions:3027",-0.110124993266612,"cost",7356735.61644088,11
"2588","ecuador",14,3023,"change_in_emissions:3027",-0.110044819003337,"cost",13722704.7044989,10
"2589","ecuador",14,3023,"change_in_emissions:3029",-0.177741026980114,"cost",250705.545488137,1
"2590","ecuador",14,3023,"change_in_emissions:3029",-0.157755323654907,"cost",273548.045238241,3
"2591","ecuador",14,3023,"change_in_emissions:3029",-0.174129411729983,"cost",231314.948555154,6
"2592","ecuador",14,3023,"change_in_emissions:3025",-2.34931427896777,"cost",93574739.039947,10
"2593","ecuador",14,3023,"change_in_emissions:3027",-0.107546307862977,"cost",5367394.05631715,3
"2594","ecuador",14,3023,"change_in_emissions:3029",-0.101916837481001,"cost",118079.061733911,10
"2595","ecuador",14,3023,"change_in_emissions:3027",-0.108681415041287,"cost",8993774.47447347,7
"2596","ecuador",14,3023,"change_in_emissions:3027",-0.108515908696155,"cost",11197554.8137066,8
"2597","ecuador",14,3023,"change_in_emissions:3029",-0.164634222020247,"cost",162776.153664571,4
"2598","ecuador",14,3023,"change_in_emissions:3027",-0.109229504186179,"cost",6236677.79983833,2
"2599","ecuador",14,3023,"change_in_emissions:3029",-0.120138067080441,"cost",141293.141649378,2
"2600","ecuador",14,3023,"change_in_emissions:3027",-0.107916867792135,"cost",4884246.71666021,9
