"","strategy_code","region","time_period","primary_id","future_id","total_entc_costs","energylost_enfu_transmission_loss_fuel_electricity_pj","entc_total_annnual_production_before_losses","entc_total_annnual_production","entc_cost_per_pj","energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity","energy_demand_enfu_subsector_total_pj_entc_fuel_electricity","energy_demand_enfu_subsector_total_pj_inen_fuel_electricity","energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity","energy_demand_enfu_subsector_total_pj_trns_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_entc_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_inen_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity","entc_cost_energy_demand_enfu_subsector_total_pj_trns_fuel_electricity","total_gas_recovery_value","entc_cost_energy_demand_enfu_subsector_total_pj_residual_fuel_electricity","cost_to_reallocate","total_end_use_consumption","reallocated_cost_energy_demand_enfu_subsector_total_pj_ccsq_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_inen_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_scoe_fuel_electricity_reallocated","reallocated_cost_energy_demand_enfu_subsector_total_pj_trns_fuel_electricity_reallocated"
"1558","PFLO:CHANGE_CONSUMPTION","ecuador",17,121121,0,-163882206.968828,67.0306234283811,445.850115534391,378.81949210601,-432612.920886783,0,50.9117376042246,56.3717627056336,218.631605730431,6.43644183006622,0,-22025075.512385,-24387152.9196207,-94582857.5532092,-2784487.90022282,8640939.47337954,-20102633.0833905,-50768648.0691551,281.439810266131,0,-10168846.3303539,-39438738.3846893,-1161063.35411194
"1559","PFLO:CHANGE_CONSUMPTION","ecuador",18,121121,0,-179358555.45675,69.1741354501695,460.105720978629,390.931585528459,-458797.810400237,0,51.1290936600817,59.0372747930492,225.167938745914,7.46114064699172,0,-23457916.2189941,-27086172.4070481,-103306557.26896,-3423154.99192801,9889909.55574638,-22084754.5698198,-55432580.3445603,291.666354185955,0,-11220315.3751602,-42794239.6386047,-1418025.33079542
"1560","PFLO:CHANGE_CONSUMPTION","ecuador",19,121121,0,-195939431.395483,71.3373416102227,474.492314845326,403.154973235104,-486015.166384216,0,51.3261712840393,61.700246161125,231.768061040179,8.53720187128938,0,-24945297.6764771,-29987255.4039463,-112642792.74899,-4149209.58793035,11140445.0222039,-24214875.9781396,-60300618.6768206,302.005509072593,0,-12319520.3539603,-46276498.4425849,-1704599.88027542
"1561","PFLO:CHANGE_CONSUMPTION","ecuador",2,121121,0,-317393.438599519,42.9770458795827,285.826541021165,242.849495141582,-1306.95531573775,0,5.29710040742614,36.0689821928633,167.277625941623,0.907465471763656,0,-6923.07353548219,-47140.5480102129,-218624.382428395,-1186.01682216998,0,-43519.417803259,-50442.4913387412,204.25407360625,0,-8907.57912308803,-41310.8049633891,-224.107252264095
"1562","PFLO:CHANGE_CONSUMPTION","ecuador",20,121121,0,-212195199.965481,73.5188537552682,489.000664567759,415.481810812491,-510720.79316908,0,51.5040552942673,64.3563300612175,238.43213335848,9.66116252624542,0,-26304191.9713123,-32868115.9343161,-121772248.265839,-4934156.58833945,12391909.2545454,-26316487.2056743,-65012588.431532,312.449625945943,0,-13390867.6848845,-49611485.7169612,-2010235.02968636
"1563","PFLO:CHANGE_CONSUMPTION","ecuador",21,121121,0,-237833449.622827,76.0416609160984,505.778846659307,429.737185743208,-553439.30549437,0,51.7337747065247,67.4369227330533,246.171361707456,10.8993278517463,0,-28631504.3441813,-37322243.6820585,-136240907.455978,-6032116.43662592,13636256.5030971,-29606677.703983,-71874438.5512613,324.507612292256,0,-14936447.637776,-54523924.0618736,-2414066.85161168
"1564","PFLO:CHANGE_CONSUMPTION","ecuador",22,121121,0,-249189885.603843,78.5854066633658,522.696294815853,444.110888152487,-561098.347848394,0,51.9455272914097,70.5059425573557,253.986754269436,12.1896200660378,0,-29146549.5413236,-39560767.882426,-142511548.195956,-6839575.67995344,14878814.3389214,-31131444.3041838,-75156808.1844289,336.68231689283,0,-15738877.0801773,-56696870.652966,-2721060.45128555
"1565","PFLO:CHANGE_CONSUMPTION","ecuador",23,121121,0,-272521542.914325,81.1486936661245,539.743715331074,458.59502166495,-594253.16464388,0,52.141549967072,73.5583057396146,261.879277318749,13.5274984703567,0,-30985281.0773695,-43712255.971608,-155622589.301319,-8038758.77572471,16118991.5008678,-34162657.7883039,-81266930.3665412,348.96508152872,0,-17130246.0527989,-60986402.7113307,-3150281.60241154
"1566","PFLO:CHANGE_CONSUMPTION","ecuador",24,121121,0,-295984526.911878,83.7301199179821,556.911783436374,473.181663518392,-625519.857872458,0,52.3240704534234,76.5892672748296,269.849936301659,14.9080294031485,0,-32729745.1133339,-47908107.5803071,-168796493.802305,-9325268.43341587,17356211.877619,-37224911.9825155,-87310868.9734684,361.347232979637,0,-18505954.576338,-65202747.6083113,-3602166.78881906
"1567","PFLO:CHANGE_CONSUMPTION","ecuador",25,121121,0,-311957948.3175,86.3282666840634,574.191063133304,487.86279644924,-639437.871852476,0,52.4952560776637,79.5944049712811,277.899761968867,16.3259004222722,0,-33567454.828652,-50895676.9262001,-177699632.381682,-10439399.0220932,18589918.7364487,-39355785.1588727,-91513158.7239735,373.82006736242,0,-19485137.5076535,-68031353.1744015,-3996668.04191843
"1568","PFLO:CHANGE_CONSUMPTION","ecuador",26,121121,0,-319907923.233234,89.2854788164866,593.85836504338,504.572886226893,-634017.268794305,0,52.7218813613711,82.991634501429,287.120993892182,17.8774148005622,0,-33426583.2264339,-52618129.4393712,-182039668.361028,-11334589.7049553,19804921.6875659,-40488952.5014464,-93720457.4154462,387.990043194173,0,-20046942.1408242,-69355158.3427772,-4318356.93184489
"1569","PFLO:CHANGE_CONSUMPTION","ecuador",27,121121,0,-339220996.703875,92.2614642759319,613.650532031769,521.389067755837,-650610.106122766,0,52.9394223740306,86.3535231969633,296.438421000604,19.4668414202854,0,-34442923.208846,-56182474.891251,-192865832.546068,-12665323.7623269,21013423.1701838,-43064442.2953831,-98520788.6744129,402.258785617853,0,-21149611.927336,-72603378.9057434,-4767797.84133353
"1570","PFLO:CHANGE_CONSUMPTION","ecuador",28,121121,0,-2712924282.47164,95.2546081741203,633.556823387354,538.302215213233,-5039779.15342033,0,53.1497788430939,89.6753148320738,305.854083027894,21.0874644678115,0,-267863147.422326,-451943782.267091,-1541437031.63247,-106276163.823368,22214930.8996714,-345404157.326383,-635482235.64838,416.616862327779,0,-136785316.930171,-466531372.203154,-32165546.5150554
"1571","PFLO:CHANGE_CONSUMPTION","ecuador",29,121121,0,-1155938403.13952,98.2632485669269,653.56618549103,555.302936924103,-2081635.6735702,0,53.3547146591781,92.952589323358,315.3700035555,22.7321333825766,0,-111065077.387704,-193493425.886223,-656485449.77509,-47320019.7855275,23408967.4452885,-147574430.304972,-282048475.137964,431.054726261435,0,-60820899.2537014,-206353446.993956,-14874128.8903069
"1572","PFLO:CHANGE_CONSUMPTION","ecuador",3,121121,0,-2693.80776212947,51.7293712773836,344.08878501403,292.359413736647,-9.21402778757799,0,50.9678631083383,38.0767859752696,168.119132088831,0.896546806417459,0,-469.6193069537,-350.840564037794,-1549.05435468998,-8.26080718719477,0,-316.032729260799,-785.652036214499,207.092464870518,0,-144.452887036128,-637.797896387914,-3.40125279045707
"1573","PFLO:CHANGE_CONSUMPTION","ecuador",30,121121,0,-921926584.827238,101.285664861215,673.667174708758,572.381509847543,-1610685.47632295,0,53.5558517116589,96.1812453272187,324.988149054904,24.3932700844162,0,-86261632.5240746,-154917734.943206,-523453691.659812,-39289885.8449923,24595068.6823468,-118003639.855154,-228860341.061575,445.562664466539,0,-49402866.0046479,-166928031.824042,-12529443.2328853
"1574","PFLO:CHANGE_CONSUMPTION","ecuador",31,121121,0,-882995188.313095,104.675903765912,696.21443071291,591.538526946998,-1492709.51609921,0,53.8139041523882,99.7439842964253,335.872327108002,26.1927207917785,0,-80328526.8267209,-148888794.532925,-501359818.868503,-39098123.5784175,25754308.2652307,-113319924.506529,-219402759.598481,461.809032196206,0,-47387781.2738091,-159570970.471947,-12444007.8527246
"1575","PFLO:CHANGE_CONSUMPTION","ecuador",32,121121,0,-832931204.960357,108.081333303642,718.862723059868,610.781389756226,-1363714.1192085,0,54.0696994055006,103.245217261101,346.882120070415,28.0037157796261,0,-73735612.5006408,-140796960.519713,-473048044.841004,-38189062.5989781,26902933.1392859,-107161524.500022,-207800070.139948,478.131053111142,0,-44871303.0640239,-150758099.504093,-12170667.5718316
"1576","PFLO:CHANGE_CONSUMPTION","ecuador",33,121121,0,-817156694.94608,111.500116047124,741.5998310312,630.099714984076,-1296868.85347461,0,54.3245967052465,106.681005812972,358.020749556578,29.8169114879698,0,-70451877.4446038,-138351273.696188,-464305958.997561,-38668623.8155574,28040554.0118683,-105378960.992169,-203871392.448641,494.51866685752,0,-43980554.5483657,-147598450.027036,-12292387.8732402
"1577","PFLO:CHANGE_CONSUMPTION","ecuador",34,121121,0,-796538989.990071,114.93036484187,764.413203239799,649.482838397929,-1226420.38079849,0,54.5798386870817,110.047790191539,369.291410425045,31.6224686280706,0,-66937826.5465308,-134964852.752739,-452906512.199095,-38782440.0166266,29166789.4939379,-102947358.47508,-199051974.515548,510.961669244655,0,-42870593.3286165,-143862424.211591,-12318956.9753412
"1578","PFLO:CHANGE_CONSUMPTION","ecuador",35,121121,0,-770802325.067629,118.370157040434,787.290052291701,668.919895251267,-1152308.86469312,0,54.8365635827358,113.342382884237,380.697325774573,33.4100624941905,0,-63188658.3256944,-130605432.542948,-438680903.255005,-38498711.1820069,30281270.0252882,-99828619.7619737,-193298548.112956,527.449771153,0,-41537449.1551927,-139517058.054356,-12244040.9034073
"1579","PFLO:CHANGE_CONSUMPTION","ecuador",4,121121,0,463458.484920509,52.5990531965176,349.872956552747,297.273903356229,1559.02849085659,0,52.7522287524148,40.0306331563418,168.905622017524,0.885160568431467,0,82242.2275811986,62408.8975977651,263328.676991173,1379.99054516747,0,54098.6922052041,136340.919786403,209.821415742297,0,26011.7077413633,109754.039078869,575.17296617055
"1580","PFLO:CHANGE_CONSUMPTION","ecuador",5,121121,0,1921.55983697705,52.5056252735161,349.251434966529,296.745809693013,6.47544050905025,0,51.8919358653526,35.6543055711718,173.549149322815,0.884628665106683,0,336.023143595542,230.877334617622,1123.80719183617,5.72836029349886,0,225.123806634225,561.146950229767,210.088083559093,0,95.2329351331133,463.551164862119,2.3628502345342
"1581","PFLO:CHANGE_CONSUMPTION","ecuador",6,121121,0,3169.58275833784,51.6669022169646,343.673136918344,292.00623470138,10.8545037114677,0,50.03385258416,36.3556983262932,170.311178693403,0.904311859510608,0,543.092638573793,394.62306241575,1848.64332123198,9.81585643538216,0,373.407879680928,916.500518254721,207.571188879207,0,160.523319914837,751.984340311847,3.99285802803621
"1582","PFLO:CHANGE_CONSUMPTION","ecuador",7,121121,0,3025.29319681111,52.1840042178608,347.112137429959,294.928133212098,10.2577301251742,0,50.1591709824038,37.0016400529077,172.059718953045,0.915860392849833,0,514.519239239965,379.552837851562,1764.94216243365,9.39464874218957,0,356.884308543747,871.403547783712,209.977219398803,0,153.556469164786,714.046266331341,3.80081228758513
"1583","PFLO:CHANGE_CONSUMPTION","ecuador",8,121121,0,2884.29920233744,52.8730250810634,351.694690450305,298.821665369242,9.65224258011357,0,51.2847261226853,37.6485938197207,173.807867578257,0.924082276311243,0,495.012617190846,363.393360348109,1677.63570019759,8.91946629493965,0,339.338058305956,834.350675496801,212.380543674289,0,147.904931127603,682.815427494987,3.63031687421114
"1584","PFLO:CHANGE_CONSUMPTION","ecuador",9,121121,0,2746.52551582707,52.9459840779987,352.179398913833,299.233414835834,9.1785388250636,0,48.8374328576755,38.2960605455466,175.555649680916,0.93227196272766,0,448.256273600611,351.501878564286,1611.34434655555,8.55689440541407,0,326.866122701204,775.122396301816,214.78398218919,0,138.20459941392,633.553370591349,3.36442629654731
"1585","PFLO:CHANGE_CONSUMPTION","el_salvador",0,121121,0,-10846896.0377807,6.67986927446241,53.9020151675017,47.2221458930393,-229699.346199758,0,0.236681351670873,18.0023728527167,25.5152172865626,0.579728496726638,0,-54365.5517364745,-4135133.2743133,-5860828.72886819,-133163.256671477,0,-663405.226191271,-717770.777927746,44.0973186360059,0,-293024.101390355,-415310.452591053,-9436.22394633767
"1586","PFLO:CHANGE_CONSUMPTION","el_salvador",1,121121,0,-107395.009623811,7.0045869798812,55.691362828155,48.6867758482738,-2205.83531672941,0,0.181221485718973,19.336195902956,25.8713634623774,0.585581427999841,0,-399.744753349086,-42652.4638139389,-57067.967217255,-1291.69619470289,0,-5983.13764456514,-6382.88239791423,45.7931407933332,0,-2695.17797498544,-3606.08308565921,-81.6213372695723
"1587","PFLO:CHANGE_CONSUMPTION","el_salvador",10,121121,0,-101261940.55786,8.76687457276711,70.7247959655828,61.9579213928157,-1634366.32930043,0,0.224908948469319,26.2685419248529,31.0052654401239,0.671590085715763,0,-367583.61253662,-42932420.4417962,-50673961.8663607,-1097624.22318583,0,-6190350.41398118,-6557934.0265178,57.9453974506926,0,-2972925.76278538,-3509001.47684766,-76006.7868847584
"1588","PFLO:CHANGE_CONSUMPTION","el_salvador",11,121121,0,-599593.719400829,10.3700626947511,83.6105326019837,73.2404699072326,-8186.64489946996,0,0.884861232858835,27.1725042022435,31.7670431818312,0.816283527373468,0,-7244.04469872248,-222451.642933123,-260065.50203578,-6682.62337589335,511911.922408351,-103149.90635731,-622305.873464383,59.7558309114482,0,-282978.392298653,-330826.586345114,-8500.89482061598
"1589","PFLO:CHANGE_CONSUMPTION","el_salvador",12,121121,0,-42244939.1580818,10.6793298437978,86.0612863928039,75.3819565490061,-560411.815931285,0,0.89308451113753,28.0691903336058,32.5290671842776,0.969058791691051,0,-500495.112666688,-15730305.9265769,-18229673.6112918,-543071.997195759,1018846.16465293,-7241392.51035061,-8760733.78767023,61.5673163095745,0,-3994111.14351147,-4628730.22643636,-137892.417722395
"1590","PFLO:CHANGE_CONSUMPTION","el_salvador",13,121121,0,-72459526.3950854,10.9826014654387,88.5086617336322,77.5260602681935,-934647.3449627,0,0.901290553232745,28.9573153988386,33.2911952197758,1.12952043048728,0,-842388.822618949,-27064877.954772,-31115527.2227984,-1055703.27143606,1520786.3099675,-12381029.1234599,-14744204.2560464,63.3780310491017,0,-6736602.03511931,-7744831.67310775,-262770.547819313
"1591","PFLO:CHANGE_CONSUMPTION","el_salvador",14,121121,0,-73619380.304055,11.2852363191576,90.9507977988256,79.665561479668,-924105.459582355,0,0.909470116101445,29.8360345776084,34.0533222453515,1.29724095587064,0,-840446.299616344,-27571642.4454559,-31468861.0038466,-1198787.44971389,2017720.67656709,-12539643.1054223,-15397810.0816057,65.1865977788305,0,-7047608.0922792,-8043779.03508141,-306422.954245107
"1592","PFLO:CHANGE_CONSUMPTION","el_salvador",15,121121,0,-74542381.6928138,11.5870660824227,93.386336750244,81.7992706678213,-911284.184861782,0,0.917614486885771,30.7049172073561,34.8153277944627,1.47176096878894,0,-836207.569699062,-27980905.448554,-31726657.6098727,-1341192.49475422,2509641.0713215,-12657418.5699338,-16003267.2109544,66.9920059706077,0,-7334890.00128075,-8316798.18598361,-351579.023690024
"1593","PFLO:CHANGE_CONSUMPTION","el_salvador",16,121121,0,-76710603.4622086,11.9217802812542,96.0871035189237,84.1653232376695,-911427.658224398,0,0.926688902055203,31.6681251743067,35.6709355050101,1.65648836093592,0,-844609.895902712,-28863205.1679754,-32511477.2140049,-1509769.3076838,2995006.66010957,-12981541.8766418,-16821158.432654,68.9955490402527,0,-7720708.91864855,-8696596.60539403,-403852.908611458
"1594","PFLO:CHANGE_CONSUMPTION","el_salvador",17,121121,0,-78900171.83007,12.256113176587,98.7846686564144,86.5285554798274,-911839.69722532,0,0.935720258136049,32.6243680249239,36.5264991465487,1.84800536811882,0,-853226.876866373,-29748193.862014,-33306311.9224899,-1685084.65533623,3474849.82014516,-13307354.5133636,-17635431.2103751,70.9988725395914,0,-8103576.54291868,-9072828.06069319,-459026.606763225
"1595","PFLO:CHANGE_CONSUMPTION","el_salvador",18,121121,0,-80816241.7315639,12.5969851424546,101.477991015855,88.8810058734001,-909263.356522727,0,0.944698978730612,33.5735268828388,37.3819003979747,2.04577594917375,0,-858980.164304188,-30527177.743796,-33989992.2290607,-1860149.10623919,3949179.1376411,-13579942.4881638,-18388101.7901091,73.0012032299872,0,-8456756.90891914,-9416039.17760247,-515305.703587519
"1596","PFLO:CHANGE_CONSUMPTION","el_salvador",19,121121,0,-79925316.2282282,12.9304910387276,104.165881885701,91.2353908469734,-876034.129806981,0,0.95361575211357,34.5154447901859,38.236980370057,2.2492293914302,0,-835399.945573041,-30236707.6416714,-33496899.8249295,-1970401.71265784,4418008.00720947,-13385907.1033963,-18639315.0561789,75.0016545516731,0,-8577734.09925489,-9502605.35150447,-558975.60541949
"1597","PFLO:CHANGE_CONSUMPTION","el_salvador",2,121121,0,-107395.010461274,7.2540237835255,58.4846460283576,51.2306222448321,-2096.30501749581,0,0.194371857746473,21.3379582863733,26.230847124105,0.59003973929743,0,-407.462700653913,-44730.8690188406,-54987.8564394268,-1236.90326601112,0,-6031.91903634145,-6439.38173699537,48.1588451497757,0,-2853.12611767811,-3507.36063939161,-78.8949799256362
"1598","PFLO:CHANGE_CONSUMPTION","el_salvador",20,121121,0,-82209424.0841873,13.262832802235,106.8470085229,93.5841757206649,-878454.326825194,0,0.962461605033595,35.4498588864855,39.0916100352298,2.45775978179484,0,-845478.561344882,-31141081.9241757,-34340193.9780108,-2159029.71461462,4881352.12619592,-13723639.9060413,-19450470.5935821,76.9992287035101,0,-8954848.63196804,-9874776.9847642,-620844.97684988
"1599","PFLO:CHANGE_CONSUMPTION","el_salvador",21,121121,0,-86314900.0044128,13.6494865386592,109.966115556987,96.3166290183279,-896157.817026467,0,0.972796886153914,36.5445751083209,40.0995597592689,2.68100873751646,0,-871779.533905836,-32749706.6532326,-35935533.9375888,-2402606.93764163,5337737.08380746,-14355272.9420439,-20564789.5597572,79.3251436051063,0,-9474064.11760954,-10395682.5088583,-695042.933289405
"1600","PFLO:CHANGE_CONSUMPTION","el_salvador",22,121121,0,-87204103.2691058,14.0350720239669,113.076230106536,99.041158082569,-880483.477347924,0,0.983043722117312,37.6305050175392,41.1071547644825,2.90967370216415,0,-865553.754834898,-33133037.9122014,-36194170.5709109,-2561919.6192293,5788386.01804471,-14449421.4119293,-21103361.1848089,81.6473334841859,0,-9726345.06313311,-10624953.6543987,-752062.467277066
"1601","PFLO:CHANGE_CONSUMPTION","el_salvador",23,121121,0,-87631904.7713715,14.420471497042,116.174726284187,101.754254787145,-861211.208854944,0,0.993190614015935,38.7065450820375,42.1142351703791,3.14303951201813,0,-855346.889320047,-33334510.4806999,-36269251.3810836,-2706820.85762399,6233327.20630873,-14465975.162644,-21554649.2582728,83.9638197644347,0,-9936494.1421619,-10811294.3220628,-806860.794048105
"1602","PFLO:CHANGE_CONSUMPTION","el_salvador",24,121121,0,-87749416.6864107,14.8034761156662,119.258747274942,104.455271159276,-840066.908185115,0,1.00322648354761,39.7714829369844,43.1206098218312,3.38034787161162,0,-842777.370243266,-33410706.7048096,-36224197.3720825,-2839718.38509491,6672591.26516216,-14432016.8541805,-21947385.489586,86.2724406304272,0,-10117716.169057,-10969721.4937951,-859947.826733858
"1603","PFLO:CHANGE_CONSUMPTION","el_salvador",25,121121,0,-89441832.926128,15.1872153436056,122.325370350829,107.138155007224,-834827.07836529,0,1.01314083479441,40.8240365033007,44.1261378119444,3.62079923533726,0,-845797.403083989,-34081011.1211285,-36837694.7090897,-3022741.24698388,7106213.82907672,-14654588.445842,-22606599.6780027,88.5709735505824,0,-10419809.2611371,-11262628.0694692,-924162.347396365
"1604","PFLO:CHANGE_CONSUMPTION","el_salvador",26,121121,0,-90434805.8886582,15.6116929127743,125.742507624773,110.130814711999,-821158.057580459,0,1.02418778885085,41.9970473553217,45.26212440158,3.87613375998299,0,-841020.055290389,-34486213.8304105,-37167358.1555665,-3182918.46926967,7530206.26753965,-14757295.3781212,-23128521.7009512,91.1353055168847,0,-10658104.6239371,-11486723.1806135,-983693.89640052
"1605","PFLO:CHANGE_CONSUMPTION","el_salvador",27,121121,0,-81311549.0544374,16.0338907794726,129.135641244415,113.101750464942,-718923.878014082,0,1.03508459871987,43.1537580764766,46.3971713962047,4.13435174366635,0,-744147.033784339,-31024267.1072221,-33356034.3890435,-2972284.18863089,7948155.52200343,-13214816.3357566,-21907118.8915443,93.6852812163476,0,-10090960.8908059,-10849392.1009937,-966765.899744751
"1606","PFLO:CHANGE_CONSUMPTION","el_salvador",28,121121,0,-91645963.9799275,16.4524527964075,132.501337848251,116.048885051843,-789718.608145059,0,1.04581997183513,44.2926854268767,47.5310608699031,4.39450438461481,0,-825903.492527944,-34978757.88632,-37536163.233838,-3470421.88610537,8360116.02173225,-14834717.4811362,-24020736.9953964,96.2182506813946,0,-11057600.1946018,-11866055.5994591,-1097081.20133554
"1607","PFLO:CHANGE_CONSUMPTION","el_salvador",29,121121,0,-112715981.410249,16.8669098751258,135.836289071946,118.96937919682,-947436.913357129,0,1.05638343292303,45.412447512873,48.6636001429773,4.65559569165405,0,-1000856.6590102,-43025429.099589,-46105691.1123079,-4410883.21193946,8766149.71517473,-18173121.3274026,-27940127.7015875,98.7316433475044,0,-12851296.0964848,-13771341.753405,-1317489.85169771
"1608","PFLO:CHANGE_CONSUMPTION","el_salvador",3,121121,0,546167.405154433,7.48228814608685,60.3816512121769,52.8993630660901,10324.6499295667,0,0.205728908114148,22.2314174957557,26.59307986097,0.596351722676724,0,2124.07895667058,229531.603081723,274564.240113527,6157.12277153125,0,33790.3602309807,35914.4391876513,49.4208490794024,0,16155.7097172451,19325.3569550107,433.372515395546
"1609","PFLO:CHANGE_CONSUMPTION","el_salvador",30,121121,0,-73714203.8066458,17.2776546300596,139.137312019983,121.859657389923,-604910.643813621,0,1.06676529967564,46.5117811724302,49.7946071552501,4.91658101965388,0,-645297.684224822,-28135471.493933,-30121287.8727287,-2974092.18996066,9166323.03537242,-11838054.5657987,-21649675.2853959,101.222969347334,0,-9947988.74031474,-10650123.0187771,-1051563.52630403
"1610","PFLO:CHANGE_CONSUMPTION","el_salvador",31,121121,0,-85677997.1426039,17.7168976456829,142.670840319488,124.953942673805,-685676.620595063,0,1.07783696629939,47.6816721953728,51.0228844518475,5.18890197853374,0,-739047.6086046,-32694207.8552448,-34985198.9839552,-3557908.77324005,9554958.94042896,-13701633.9215593,-23995640.4705929,103.893458625754,0,-11012745.9242483,-11784445.4046854,-1198449.14165923
"1611","PFLO:CHANGE_CONSUMPTION","el_salvador",32,121121,0,-67260752.3485815,18.1506397370242,146.162863785874,128.01222404885,-525424.449487845,0,1.08869677572238,48.8272237163815,52.2493154721179,5.46001063574284,0,-572027.904043123,-25655017.1411996,-27453067.8180543,-2868823.08248296,9937389.63927304,-10711816.4028016,-21221233.9461177,106.536549824242,0,-9725994.87344183,-10407648.3515521,-1087590.72112381
"1612","PFLO:CHANGE_CONSUMPTION","el_salvador",33,121121,0,-98895327.7778806,18.5783231886034,149.610356352996,131.032033164393,-754741.610807537,0,1.09933604549125,49.9474146033948,53.4737218188005,5.72868351989805,0,-829714.657792854,-37697392.1534381,-40358842.9413956,-4323675.82761445,10313705.9513224,-15685702.1976395,-26829122.8067548,109.149819942093,0,-12277118.9268595,-13143888.3762883,-1408115.50360703
"1613","PFLO:CHANGE_CONSUMPTION","el_salvador",34,121121,0,-97029191.2151735,19.0001189949357,153.01028958453,134.010170589595,-724043.487059835,0,1.10974680388323,51.0413424120388,54.6958481383491,5.99364088995362,0,-803504.945637121,-36956151.5442276,-39602172.6137855,-4339656.65014643,10684002.8946327,-15327705.4613768,-26815213.3016466,111.730831440342,0,-12249837.0981156,-13126912.3807374,-1438463.82279357
"1614","PFLO:CHANGE_CONSUMPTION","el_salvador",35,121121,0,-93529725.067289,19.4156917420876,156.359849111759,136.944157369671,-682977.111720161,0,1.11992204871775,52.1082124275243,55.9155385960057,6.25354622560973,0,-764881.126184974,-35588716.4206511,-38189033.0505772,-4271028.93917545,11048379.5206456,-14716065.5307003,-26529326.1775309,114.27729724914,0,-12096853.8571931,-12980719.6837333,-1451752.63660444
"1615","PFLO:CHANGE_CONSUMPTION","el_salvador",4,121121,0,-930082.647195044,7.45479093881854,60.1599152606417,52.7051243218232,-17646.9111715942,0,0.157441069083518,21.7163865710892,26.9572748631001,0.602330944293682,0,-2778.34856087767,-383227.144788013,-475712.634937377,-10629.2806698531,0,-57735.2382389227,-60513.5867998003,49.275992378483,0,-26668.8985917097,-33104.9931939393,-739.695014151302
"1616","PFLO:CHANGE_CONSUMPTION","el_salvador",5,121121,0,8797584.23214167,7.73046772594223,62.3825202616275,54.6520525356852,160974.452448922,0,0.157082310510208,22.5978144447292,27.9040181812773,0.610494503302458,0,25286.2389237923,3637670.80678263,4491834.04785589,98274.01839219,0,544519.120187169,569805.359110961,51.112327129309,0,251922.706282301,311076.798757303,6805.85407135674
"1617","PFLO:CHANGE_CONSUMPTION","el_salvador",6,121121,0,428289.471984826,7.94855669332316,64.1408689241928,56.1923122308696,7621.85172635666,0,0.200452060377144,23.3310767497143,28.57815527678,0.621221314002212,0,1527.81588243728,177826.00760257,217818.462132414,4734.85674457731,0,26382.3296228274,27910.1455052647,52.5304533404965,0,12396.1189266384,15183.9632313259,330.063347300433
"1618","PFLO:CHANGE_CONSUMPTION","el_salvador",7,121121,0,2163812.79418925,8.1523137950619,65.7836367768678,57.6313229818059,37545.7768837332,0,0.20707607081093,24.0642197591036,29.1850273884302,0.633009217227117,0,7774.83195262731,903509.825956427,1095774.52667164,23766.8228353559,0,132986.786773197,140761.618725824,53.8822563647609,0,62865.1945036343,76242.7554990007,1653.66872318898
"1619","PFLO:CHANGE_CONSUMPTION","el_salvador",8,121121,0,295811.192959349,8.35617485162877,67.427241000627,59.0710661489982,5007.71718277792,0,0.211662039424179,24.7986654519931,29.7918923684239,0.645809530935517,0,1059.94363176628,124184.703093907,149189.371320827,3234.03148486754,0,18143.1434279819,19203.0870597482,55.2363673513525,0,8621.32965064604,10357.2398088102,224.517600291942
"1620","PFLO:CHANGE_CONSUMPTION","el_salvador",9,121121,0,18577170.048888,8.56035836245591,69.0734465618492,60.5130881993933,306994.24870989,0,0.218289620723217,25.5336795858554,30.3986583027751,0.658669607237063,0,67013.6581150908,7838692.78125873,9332213.2674491,202207.78122178,0,1137042.56084335,1204056.21895844,56.5910074958676,0,543266.272481301,646775.789954291,14014.156522847
"1621","PFLO:CHANGE_CONSUMPTION","guatemala",0,121121,0,-0.00223510985136966,24.864727536308,190.916746895598,166.05201935929,-1.34602991279107e-05,0,4.83013265116391,24.118032830277,115.405541384807,0.531172986794912,0,-6.50150303121546e-05,-0.000324635936272299,-0.00155339310805798,-7.14974729092528e-06,0,-0.0002849160294363,-0.000349931059748454,140.054747201879,0,-6.02596410043974e-05,-0.00028834426682745,-1.32715191660709e-06
"1622","PFLO:CHANGE_CONSUMPTION","guatemala",1,121121,0,0.00133375555044779,25.9297259107749,197.100197318214,171.170471407439,7.79197217534697e-06,0,4.67413532798925,24.0589951888208,119.843870555654,0.542384512359383,0,3.64207324194985e-05,0.000187467021078098,0.00093382010475554,4.22624502864345e-06,0,0.000171821447166011,0.000208242179585509,144.445250256834,0,3.46850975566798e-05,0.000172775143316229,7.81938712600885e-07
